index,Development Name,Borough,Account Name,Location,Meter AMR,Meter Scope,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Consumption (GAL)
637,ASTORIA,QUEENS,ASTORIA,,Not Applicable,,26,517,Q002600,FEDERAL,NY005000260P,"East Coast Petroleum, Inc.",11079086,2021-03,02/24/2021,03/25/2021,29,295416000300006-OIL,N,0.0,-2508.0
638,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898679,2010-09,08/26/2010,09/24/2010,29,348921002-OIL,N,525.42,248.0
639,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898680,2010-09,08/26/2010,09/24/2010,29,348921002-OIL,N,440.93,208.0
640,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898681,2010-09,08/26/2010,09/24/2010,29,348921002-OIL,N,390.4,184.0
641,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898682,2010-10,09/24/2010,10/25/2010,31,348921002-OIL,N,449.42,212.0
642,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898683,2010-10,09/24/2010,10/25/2010,31,348921002-OIL,N,432.65,204.0
643,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898684,2010-10,09/24/2010,10/25/2010,31,348921002-OIL,N,506.52,239.0
644,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898685,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,566.04,253.0
645,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898686,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,261.75,123.3
646,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898687,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,192.12,90.5
647,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898688,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,877.82,414.0
648,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898689,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,242.65,114.3
649,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898690,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,367.26,173.0
650,LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897823,2010-08,07/27/2010,08/26/2010,30,0537618010-OIL,N,2127.65,888.0
651,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898691,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,262.65,109.0
652,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898692,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,425.09,190.0
653,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898693,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,407.19,182.0
654,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898694,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,532.52,221.0
655,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898695,2010-11,10/25/2010,11/23/2010,29,348921002-OIL,N,518.06,215.0
656,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898696,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,318.07,132.0
657,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898697,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,380.72,158.0
658,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898698,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,421.68,175.0
659,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898699,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,571.29,237.0
660,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898700,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,402.55,167.0
661,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898701,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,363.99,151.0
662,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898702,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,170.03,76.0
663,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898703,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,413.11,165.0
664,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898704,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,440.65,176.0
665,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898705,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,573.28,220.0
666,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898706,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,453.41,174.0
667,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898707,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,390.87,150.0
668,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898708,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,429.96,165.0
669,HOWARD,BROOKLYN,HOWARD,,Not Applicable,,72,568,K007200,FEDERAL,NY005000720P,"S.J. Fuel Co., Inc.",5534566,2016-09,08/23/2016,09/22/2016,30,0498963300-OIL,N,0.0,0.0
670,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898709,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,437.77,168.0
671,LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898710,2010-12,11/23/2010,12/23/2010,30,348921002-OIL,N,424.25,176.0
672,LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",2896667,2010-08,07/23/2010,08/23/2010,31,495416024700007-OIL,N,393.35,173.0
673,LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896411,2010-01,12/24/2009,01/26/2010,33,495416092200005-OIL,N,53935.63,25445.0
674,LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896412,2010-02,01/26/2010,02/25/2010,30,495416092200005-OIL,N,327518.28,154512.0
675,LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896413,2010-03,02/25/2010,03/26/2010,29,495416092200005-OIL,N,247287.84,116662.0
676,LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896414,2010-04,03/26/2010,04/26/2010,31,495416092200005-OIL,N,69899.06,32976.0
677,LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896415,2010-06,05/24/2010,06/23/2010,30,495416092200005-OIL,N,811.84,383.0
678,LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896416,2010-07,06/23/2010,07/23/2010,30,495416092200005-OIL,N,86.4,38.0
679,LINDEN,BROOKLYN,LINDEN,,Not Applicable,,95,672,K009500,MIXED FINANCE/LLC2,NY005000950P,"S.J. Fuel Co., Inc.",2897639,2010-01,12/29/2009,01/28/2010,30,0568981670-OIL,N,1403.29,674.0
680,LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897819,2010-01,12/29/2009,01/28/2010,30,0537618010-OIL,N,324.8,156.0
681,LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897824,2010-10,09/24/2010,10/25/2010,31,0537618010-OIL,N,3074.07,1283.0
682,LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897825,2010-11,10/25/2010,11/23/2010,29,0537618010-OIL,N,15550.04,6490.0
683,LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897826,2010-12,11/23/2010,12/23/2010,30,0537618010-OIL,N,21451.39,8953.0
684,MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896731,2010-06,05/24/2010,06/23/2010,30,495416019601012-OIL,N,2000.99,944.0
685,MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896732,2010-07,06/23/2010,07/23/2010,30,495416019601012-OIL,N,1302.83,573.0
686,MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896733,2010-08,07/23/2010,08/23/2010,31,495416019601012-OIL,N,1352.85,595.0
687,MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896734,2010-09,08/23/2010,09/22/2010,30,495416019601012-OIL,N,1950.83,858.0
688,MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896735,2010-10,09/22/2010,10/22/2010,30,495416019601012-OIL,N,2592.02,1140.0
689,MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896736,2010-11,10/22/2010,11/22/2010,31,495416019601012-OIL,N,5793.39,2548.0
690,MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896737,2010-12,11/22/2010,12/23/2010,31,495416019601012-OIL,N,9710.97,4271.0
691,MARBLE HILL,BRONX,MARBLE HILL,,Not Applicable,,49,638,B004900,MIXED FINANCE/LLC1,NY005000490P,"S.J. Fuel Co., Inc.",2897203,2010-03,02/25/2010,03/26/2010,29,395416120100004-OIL,N,3372.99,1645.0
692,MARBLE HILL,BRONX,MARBLE HILL,,Not Applicable,,49,638,B004900,MIXED FINANCE/LLC1,NY005000490P,"S.J. Fuel Co., Inc.",2897204,2010-04,03/26/2010,04/26/2010,31,395416120100004-OIL,N,2450.29,1195.0
693,MARBLE HILL,BRONX,MARBLE HILL,,Not Applicable,,49,638,B004900,MIXED FINANCE/LLC1,NY005000490P,"S.J. Fuel Co., Inc.",2897205,2010-05,04/26/2010,05/24/2010,28,395416120100004-OIL,N,824.28,402.0
694,MARBLE HILL,BRONX,MARBLE HILL,,Not Applicable,,49,638,B004900,MIXED FINANCE/LLC1,NY005000490P,"S.J. Fuel Co., Inc.",2897206,2010-06,05/24/2010,06/23/2010,30,395416120100004-OIL,N,1029.33,502.0
695,MARBLE HILL,BRONX,MARBLE HILL,,Not Applicable,,49,638,B004900,MIXED FINANCE/LLC1,NY005000490P,"S.J. Fuel Co., Inc.",2897207,2010-07,06/23/2010,07/23/2010,30,395416120100004-OIL,N,698.55,300.0
696,MARBLE HILL,BRONX,MARBLE HILL,,Not Applicable,,49,638,B004900,MIXED FINANCE/LLC1,NY005000490P,"S.J. Fuel Co., Inc.",2897208,2010-10,09/22/2010,10/22/2010,30,395416120100004-OIL,N,365.57,157.0
697,MARCY,BROOKLYN,MARCY,,Not Applicable,,21,514,K002100,FEDERAL,NY005000210P,"S.J. Fuel Co., Inc.",2898117,2010-01,12/29/2009,01/28/2010,30,0148915000-OIL,N,159546.33,76630.0
698,MARCY,BROOKLYN,MARCY,,Not Applicable,,21,514,K002100,FEDERAL,NY005000210P,"S.J. Fuel Co., Inc.",2898118,2010-02,01/28/2010,02/26/2010,29,0148915000-OIL,N,51678.19,24821.0
699,MARCY,BROOKLYN,MARCY,,Not Applicable,,21,514,K002100,FEDERAL,NY005000210P,"S.J. Fuel Co., Inc.",2898119,2010-03,02/26/2010,03/26/2010,28,0148915000-OIL,N,10743.3,5160.0
700,MARCY,BROOKLYN,MARCY,,Not Applicable,,21,514,K002100,FEDERAL,NY005000210P,"S.J. Fuel Co., Inc.",2898120,2010-05,04/27/2010,05/25/2010,28,0148915000-OIL,N,943.16,453.0
701,MARCY,BROOKLYN,MARCY,,Not Applicable,,21,514,K002100,FEDERAL,NY005000210P,"S.J. Fuel Co., Inc.",2898121,2010-06,05/25/2010,06/30/2010,36,0148915000-OIL,N,133.25,64.0
702,MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897371,2010-01,12/29/2009,01/28/2010,30,3001320330-OIL,N,1845.26,1149.0
703,MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897372,2010-02,01/28/2010,02/26/2010,29,3001320330-OIL,N,464.13,289.0
704,MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897373,2010-03,02/26/2010,03/26/2010,28,3001320330-OIL,N,1628.46,1014.0
705,MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897374,2010-04,03/26/2010,04/27/2010,32,3001320330-OIL,N,613.48,382.0
706,MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897375,2010-05,04/27/2010,05/25/2010,28,3001320330-OIL,N,316.38,197.0
707,MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897376,2010-08,07/27/2010,08/26/2010,30,3001320330-OIL,N,297.87,156.0
708,MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897377,2010-09,08/26/2010,09/24/2010,29,3001320330-OIL,N,1040.62,545.0
709,MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897378,2010-10,09/24/2010,10/25/2010,31,3001320330-OIL,N,857.32,449.0
710,MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897379,2010-11,10/25/2010,11/23/2010,29,3001320330-OIL,N,2193.9,1149.0
711,MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897380,2010-12,11/23/2010,12/23/2010,30,3001320330-OIL,N,3774.88,1977.0
712,MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897544,2010-01,12/29/2009,01/28/2010,30,2286249800-OIL,N,46735.44,22447.0
713,MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897545,2010-02,01/28/2010,02/26/2010,29,2286249800-OIL,N,46812.47,22484.0
714,MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897546,2010-03,02/26/2010,03/26/2010,28,2286249800-OIL,N,17628.59,8467.0
715,MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897547,2010-04,03/26/2010,04/27/2010,32,2286249800-OIL,N,22336.07,10728.0
716,MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897548,2010-05,04/27/2010,05/25/2010,28,2286249800-OIL,N,4582.56,2201.0
717,MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897549,2010-07,06/30/2010,07/27/2010,27,2286249800-OIL,N,802.66,335.0
718,MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897550,2010-08,07/27/2010,08/26/2010,30,2286249800-OIL,N,400.13,167.0
719,MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897551,2010-09,08/26/2010,09/24/2010,29,2286249800-OIL,N,2187.55,913.0
720,MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897552,2010-11,10/25/2010,11/23/2010,29,2286249800-OIL,N,46956.81,19598.0
721,MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897553,2010-12,11/23/2010,12/23/2010,30,2286249800-OIL,N,16707.31,6973.0
722,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897021,2010-01,12/24/2009,01/26/2010,33,395416163300008-OIL,N,172.24,84.0
723,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897022,2010-02,01/26/2010,02/25/2010,30,395416163300008-OIL,N,3411.95,1664.0
724,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897023,2010-03,02/25/2010,03/26/2010,29,395416163300008-OIL,N,744.31,363.0
725,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897024,2010-04,03/26/2010,04/26/2010,31,395416163300008-OIL,N,818.13,399.0
726,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897025,2010-05,04/26/2010,05/24/2010,28,395416163300008-OIL,N,836.58,408.0
727,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897026,2010-06,05/24/2010,06/23/2010,30,395416163300008-OIL,N,635.64,310.0
728,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897027,2010-07,06/23/2010,07/23/2010,30,395416163300008-OIL,N,121.08,52.0
729,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897028,2010-08,07/23/2010,08/23/2010,31,395416163300008-OIL,N,244.49,105.0
730,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897029,2010-10,09/22/2010,10/22/2010,30,395416163300008-OIL,N,365.57,157.0
731,BROWN,BROOKLYN,BROWN,,Not Applicable,,325,336,K032500,FEDERAL,NY005012520P,"S.J. Fuel Co., Inc.",2897880,2011-03,02/23/2011,03/25/2011,30,0498930020-OIL,N,522.98,196.0
732,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897030,2010-11,10/22/2010,11/22/2010,31,395416163300008-OIL,N,370.23,159.0
733,MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897031,2010-12,11/22/2010,12/23/2010,31,395416163300008-OIL,N,246.82,106.0
734,MELROSE,BRONX,MELROSE,,Not Applicable,,28,523,B002800,FEDERAL,NY005010280P,"S.J. Fuel Co., Inc.",2897111,2010-02,01/26/2010,02/25/2010,30,395416149700008-OIL,N,332.17,162.0
735,METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896881,2010-01,12/24/2009,01/26/2010,33,495416010505006-OIL,N,47589.27,22451.0
736,METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896882,2010-02,01/26/2010,02/25/2010,30,495416010505006-OIL,N,64699.44,30523.0
737,METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896883,2010-03,02/25/2010,03/26/2010,29,495416010505006-OIL,N,33071.48,15602.0
738,METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896884,2010-04,03/26/2010,04/26/2010,31,495416010505006-OIL,N,11740.99,5539.0
739,METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896885,2010-06,05/24/2010,06/23/2010,30,495416010505006-OIL,N,5487.89,2589.0
740,METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896886,2010-07,06/23/2010,07/23/2010,30,495416010505006-OIL,N,1687.09,742.0
741,METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896887,2010-08,07/23/2010,08/23/2010,31,495416010505006-OIL,N,6548.26,2880.0
